query_image_path,query_label,group,conv_correct,dino_correct,conv_topk_image_paths,conv_topk_labels,conv_topk_scores,dino_topk_image_paths,dino_topk_labels,dino_topk_scores
/kaggle/input/rsna-png/data/test/b5234584-1487-492c-8742-444b9ca41c3d.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/35cda03a-0898-4f8b-92d3-6f263aed23ff.png"", ""/kaggle/input/rsna-png/data/test/a0b9597d-93f4-4a7c-a412-81cb78bccb66.png"", ""/kaggle/input/rsna-png/data/test/6556ce72-1a60-40aa-aaf7-b50dbf07fae7.png"", ""/kaggle/input/rsna-png/data/test/fd7bad9a-1bff-49ec-9c6c-c9aae9e65726.png"", ""/kaggle/input/rsna-png/data/test/b8dd7d32-b177-4d1e-982f-6f0a743828fa.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/c485a9bd-6e18-4328-8c5c-cf80f71aa35d.png"", ""/kaggle/input/rsna-png/data/test/4b1cab8a-c9bd-40e6-bc86-23c6be98a099.png"", ""/kaggle/input/rsna-png/data/test/89dd8f63-8320-48f3-b142-d903f40d5c8c.png"", ""/kaggle/input/rsna-png/data/test/a52aa522-a1b3-4f15-8609-f44bf96da2e3.png"", ""/kaggle/input/rsna-png/data/test/ec0492da-e6be-49cf-8b18-dc143180f1a2.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/71d8d6ec-253b-4272-a467-311828b2a35b.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/3a5327d8-8830-4ae2-bd6b-293f5aa42d4b.png"", ""/kaggle/input/rsna-png/data/test/ca3c90e4-f7fe-4f6e-b20b-81473deab4f0.png"", ""/kaggle/input/rsna-png/data/test/f6236cb5-cc36-4ec4-895c-d11ce043341d.png"", ""/kaggle/input/rsna-png/data/test/45dd0d26-0740-4c32-bd01-34246a41f3e3.png"", ""/kaggle/input/rsna-png/data/test/8989e25c-a698-48fc-b428-fff56931fc8f.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/633d9182-1809-41b7-a59b-1e60ac91f0c9.png"", ""/kaggle/input/rsna-png/data/test/cdac0980-033c-4685-b7e4-0a12c86a00a9.png"", ""/kaggle/input/rsna-png/data/test/32a5977f-f8ab-41c9-9b51-5387248e4675.png"", ""/kaggle/input/rsna-png/data/test/ff332704-48e0-445b-9188-b2a696d1f0d7.png"", ""/kaggle/input/rsna-png/data/test/7fb3786c-5045-4a90-981d-c55b53d4d5d3.png""]","[""normal"", ""normal"", ""pneumonia"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/0103fadb-1663-40a6-8a9e-09d626cd2091.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/0bb24183-8b59-48f1-8bbf-4d889976fc82.png"", ""/kaggle/input/rsna-png/data/test/168f4fcb-a87d-49fc-b167-4ed42fd1ec43.png"", ""/kaggle/input/rsna-png/data/test/c2b24ebd-2c40-48c3-ba39-177224dd7db0.png"", ""/kaggle/input/rsna-png/data/test/a8e3ea7d-0b63-45cf-85d8-1078d3e2449d.png"", ""/kaggle/input/rsna-png/data/test/7ca5c75a-1ec6-49a7-a3b0-93b6122a3170.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/73dca3d1-5c58-4c72-80a9-201deca7ffec.png"", ""/kaggle/input/rsna-png/data/test/f1c8caa2-a6dc-40c0-ab85-4769688f1eec.png"", ""/kaggle/input/rsna-png/data/test/652d6bb3-56a0-4a89-9631-684ce27cfc4c.png"", ""/kaggle/input/rsna-png/data/test/d535a3c8-c4a4-4856-b5cd-17f6332eac8b.png"", ""/kaggle/input/rsna-png/data/test/b76728e6-f44b-40bf-8688-e703d10d2039.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/e8485b0f-293d-4ca8-8b71-92db61c8ee3e.png"", ""/kaggle/input/rsna-png/data/test/07aeb82e-773b-4498-95c0-fabdf4985bb2.png"", ""/kaggle/input/rsna-png/data/test/f31d1fb1-604b-4fec-b320-f07ce2694008.png"", ""/kaggle/input/rsna-png/data/test/d1e0d69c-a4df-485a-983c-535494221d1a.png"", ""/kaggle/input/rsna-png/data/test/eaeb935a-7294-4dd3-8bf5-73ba781d28af.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/8db71746-e837-43c2-bdf1-c44d1ab207e3.png"", ""/kaggle/input/rsna-png/data/test/cb7d021b-b273-436a-bd7a-e68c11ed3f6b.png"", ""/kaggle/input/rsna-png/data/test/b540ba89-72f7-40f5-a916-376546c20014.png"", ""/kaggle/input/rsna-png/data/test/7fb3786c-5045-4a90-981d-c55b53d4d5d3.png"", ""/kaggle/input/rsna-png/data/test/d1e0d69c-a4df-485a-983c-535494221d1a.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/2f8fbfdc-56db-4eca-bf64-3c9a0637e28c.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/0977f16c-c343-42c9-95ed-d7ca996feb16.png"", ""/kaggle/input/rsna-png/data/test/4b1cab8a-c9bd-40e6-bc86-23c6be98a099.png"", ""/kaggle/input/rsna-png/data/test/fd7bad9a-1bff-49ec-9c6c-c9aae9e65726.png"", ""/kaggle/input/rsna-png/data/test/ac10f43e-03b8-43d2-bcae-6fe000542397.png"", ""/kaggle/input/rsna-png/data/test/a0a8370a-dc3f-4f70-a440-e3fa9827928a.png""]","[""normal"", ""normal"", ""normal"", ""pneumonia"", ""pneumonia""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/63f71157-7db6-476f-b320-ba2fcbe2543f.png"", ""/kaggle/input/rsna-png/data/test/ffba6230-71cf-4287-a0d1-887f5d16e95d.png"", ""/kaggle/input/rsna-png/data/test/a0b9597d-93f4-4a7c-a412-81cb78bccb66.png"", ""/kaggle/input/rsna-png/data/test/af1d168c-4850-41e1-85b8-ff8fc645e671.png"", ""/kaggle/input/rsna-png/data/test/0bb24183-8b59-48f1-8bbf-4d889976fc82.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/bc46651a-1314-44af-a834-1eb8a36e589e.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/5b12801f-aaf7-442e-b994-ec8f15ce78e5.png"", ""/kaggle/input/rsna-png/data/test/6556ce72-1a60-40aa-aaf7-b50dbf07fae7.png"", ""/kaggle/input/rsna-png/data/test/6b44464d-73a7-4cf3-bbb6-ffe7168300e3.annot.original.jpeg"", ""/kaggle/input/rsna-png/data/test/a8dfd068-69e9-4486-bb22-2a04f2f2e1a5.png"", ""/kaggle/input/rsna-png/data/test/a0b9597d-93f4-4a7c-a412-81cb78bccb66.png""]","[""normal"", ""normal"", ""COVID-19"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/47c78742-4998-4878-aec4-37b11b1354ac.png"", ""/kaggle/input/rsna-png/data/test/b540ba89-72f7-40f5-a916-376546c20014.png"", ""/kaggle/input/rsna-png/data/test/9e2ddac8-9a4c-448b-98c8-a840a548d0f7.png"", ""/kaggle/input/rsna-png/data/test/d1e0d69c-a4df-485a-983c-535494221d1a.png"", ""/kaggle/input/rsna-png/data/test/06b2f933-3ea2-4477-ac27-18f732d1f4e1.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/1cdba4ee-0bb8-421d-9a24-7febeb399729.png"", ""/kaggle/input/rsna-png/data/test/b76728e6-f44b-40bf-8688-e703d10d2039.png"", ""/kaggle/input/rsna-png/data/test/372b2fea-2013-4600-a06f-765c3f054a82.png"", ""/kaggle/input/rsna-png/data/test/5eb932e2-3455-40fe-93db-ae44f897d9e0.png"", ""/kaggle/input/rsna-png/data/test/069cfd47-0169-43e7-89a1-0be0fa24105b.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/07aeb82e-773b-4498-95c0-fabdf4985bb2.png"", ""/kaggle/input/rsna-png/data/test/585f5059-8938-4885-accb-d7d0b1097c60.png"", ""/kaggle/input/rsna-png/data/test/a52aa522-a1b3-4f15-8609-f44bf96da2e3.png"", ""/kaggle/input/rsna-png/data/test/fc958b63-5da8-448d-8962-3c5167dc9410.png"", ""/kaggle/input/rsna-png/data/test/45dd0d26-0740-4c32-bd01-34246a41f3e3.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/a7aef71b-0fc8-4837-be79-4ced56e03439.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/f1c8caa2-a6dc-40c0-ab85-4769688f1eec.png"", ""/kaggle/input/rsna-png/data/test/c3c78e4e-1a31-4a92-be4b-0fc3c7f992a4.png"", ""/kaggle/input/rsna-png/data/test/d535a3c8-c4a4-4856-b5cd-17f6332eac8b.png"", ""/kaggle/input/rsna-png/data/test/652d6bb3-56a0-4a89-9631-684ce27cfc4c.png"", ""/kaggle/input/rsna-png/data/test/9e2ddac8-9a4c-448b-98c8-a840a548d0f7.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/1cdba4ee-0bb8-421d-9a24-7febeb399729.png"", ""/kaggle/input/rsna-png/data/test/b76728e6-f44b-40bf-8688-e703d10d2039.png"", ""/kaggle/input/rsna-png/data/test/47c78742-4998-4878-aec4-37b11b1354ac.png"", ""/kaggle/input/rsna-png/data/test/c3c78e4e-1a31-4a92-be4b-0fc3c7f992a4.png"", ""/kaggle/input/rsna-png/data/test/a17f7e03-42a6-41d3-82ad-d8a656826936.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/b8dd7d32-b177-4d1e-982f-6f0a743828fa.png"", ""/kaggle/input/rsna-png/data/test/02e4191e-fb03-4581-914c-f0438a17e53e.png"", ""/kaggle/input/rsna-png/data/test/c485a9bd-6e18-4328-8c5c-cf80f71aa35d.png"", ""/kaggle/input/rsna-png/data/test/b5234584-1487-492c-8742-444b9ca41c3d.png"", ""/kaggle/input/rsna-png/data/test/354c3756-43ed-4921-adf8-60be49a8b7e8.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/ec0492da-e6be-49cf-8b18-dc143180f1a2.png"", ""/kaggle/input/rsna-png/data/test/585f5059-8938-4885-accb-d7d0b1097c60.png"", ""/kaggle/input/rsna-png/data/test/c485a9bd-6e18-4328-8c5c-cf80f71aa35d.png"", ""/kaggle/input/rsna-png/data/test/b6db3041-1554-43ef-baca-58733b6717d6.png"", ""/kaggle/input/rsna-png/data/test/a52aa522-a1b3-4f15-8609-f44bf96da2e3.png""]","[""normal"", ""normal"", ""normal"", ""pneumonia"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/5eb932e2-3455-40fe-93db-ae44f897d9e0.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/372b2fea-2013-4600-a06f-765c3f054a82.png"", ""/kaggle/input/rsna-png/data/test/2ed06be4-9f0e-4256-b8bf-a4b396cc6364.png"", ""/kaggle/input/rsna-png/data/test/b76728e6-f44b-40bf-8688-e703d10d2039.png"", ""/kaggle/input/rsna-png/data/test/1cdba4ee-0bb8-421d-9a24-7febeb399729.png"", ""/kaggle/input/rsna-png/data/test/af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png"", ""/kaggle/input/rsna-png/data/test/b8dd7d32-b177-4d1e-982f-6f0a743828fa.png"", ""/kaggle/input/rsna-png/data/test/585f5059-8938-4885-accb-d7d0b1097c60.png"", ""/kaggle/input/rsna-png/data/test/af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png"", ""/kaggle/input/rsna-png/data/test/ec0492da-e6be-49cf-8b18-dc143180f1a2.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
/kaggle/input/rsna-png/data/test/e8485b0f-293d-4ca8-8b71-92db61c8ee3e.png,normal,both_correct,True,True,"[""/kaggle/input/rsna-png/data/test/07aeb82e-773b-4498-95c0-fabdf4985bb2.png"", ""/kaggle/input/rsna-png/data/test/eaeb935a-7294-4dd3-8bf5-73ba781d28af.png"", ""/kaggle/input/rsna-png/data/test/f31d1fb1-604b-4fec-b320-f07ce2694008.png"", ""/kaggle/input/rsna-png/data/test/e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png"", ""/kaggle/input/rsna-png/data/test/d1e0d69c-a4df-485a-983c-535494221d1a.png""]","[""normal"", ""normal"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]","[""/kaggle/input/rsna-png/data/test/06b2f933-3ea2-4477-ac27-18f732d1f4e1.png"", ""/kaggle/input/rsna-png/data/test/32a5977f-f8ab-41c9-9b51-5387248e4675.png"", ""/kaggle/input/rsna-png/data/test/e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png"", ""/kaggle/input/rsna-png/data/test/d82e5841-2f43-4eab-ac17-e98a2d90c51b.png"", ""/kaggle/input/rsna-png/data/test/33e4e43b-054b-4537-9cd6-0fe574f7d337.png""]","[""normal"", ""pneumonia"", ""normal"", ""normal"", ""normal""]","[null, null, null, null, null]"
